feature,horizon,IC_mean,RankIC_mean,IC_std,negative_IC_ratio,n_folds,n_samples_mean
diff_z30,30,0.022203270729764402,0.02526885713816733,0.2361342400654122,0.4117647058823529,17,182.7058823529412
diff_z30,45,-0.037127739221024275,0.008197645836650513,0.2442310360207791,0.5294117647058824,17,182.7058823529412
diff_z30,60,0.023516991941691538,0.03706554886535483,0.21915077270213887,0.5,16,182.625
diff_z30,90,-0.046500574234559854,-0.054263117210154053,0.24734459648043208,0.5625,16,182.625
diff_z30,120,-0.06666683093763905,-0.0330389699466372,0.29399952939602386,0.5625,16,182.625
diff_z30,180,-0.11425545381121954,-0.08055987049670672,0.2762734884121997,0.6,15,182.6
difficulty,1,-0.020613751258304645,-0.023533376055532042,0.07358308238152941,0.6470588235294118,17,182.7058823529412
difficulty,2,-0.03213512477946547,-0.04006803518687723,0.10569694169556416,0.6470588235294118,17,182.7058823529412
difficulty,3,-0.039907941916117295,-0.04997213583385055,0.12999885536402345,0.7058823529411765,17,182.7058823529412
difficulty,5,-0.04595243964916303,-0.05411818667557893,0.1691187821045544,0.5882352941176471,17,182.7058823529412
difficulty,7,-0.051179687878176,-0.05740068532563877,0.20330200561955947,0.47058823529411764,17,182.7058823529412
difficulty,10,-0.06631584786295677,-0.06456709744804613,0.24501789382351735,0.5294117647058824,17,182.7058823529412
difficulty,14,-0.0794941559339325,-0.06995879340579832,0.28340047567249366,0.5294117647058824,17,182.7058823529412
difficulty,21,-0.08513323533333722,-0.06985744979240169,0.3521235588974611,0.47058823529411764,17,182.7058823529412
difficulty,30,-0.08752191637728036,-0.07060683157068964,0.41075313397210444,0.47058823529411764,17,182.7058823529412
difficulty,45,-0.10917297122612425,-0.0720826761190824,0.48153619797964714,0.47058823529411764,17,182.7058823529412
difficulty,60,-0.10602878431906956,-0.08187450908647083,0.5367929277994565,0.5,16,182.625
difficulty,90,-0.1359390326490314,-0.1280719050284104,0.5914819959341787,0.625,16,182.625
difficulty,120,-0.16344684379891977,-0.1182239061437618,0.6081635070994648,0.6875,16,182.625
difficulty,180,-0.2063874637622863,-0.14501357402575538,0.5903381015427335,0.7333333333333333,15,182.6
estimated-transaction-volume,1,-0.00497343747383114,-0.0044422237102046775,0.07345852365189377,0.5882352941176471,17,182.7058823529412
estimated-transaction-volume,2,-0.00878304163110612,-0.004095968376983318,0.07614911538514427,0.5294117647058824,17,182.7058823529412
estimated-transaction-volume,3,-0.015615861065386327,-0.003158546678623872,0.07419329748440691,0.5882352941176471,17,182.7058823529412
estimated-transaction-volume,5,0.021129805987688214,0.027773659450877286,0.0814167481638001,0.35294117647058826,17,182.7058823529412
estimated-transaction-volume,7,0.03086695568492352,0.029592676663530687,0.081845469881698,0.29411764705882354,17,182.7058823529412
estimated-transaction-volume,10,0.013671987476893953,-0.0010272818666860546,0.08165450625182219,0.4117647058823529,17,182.7058823529412
estimated-transaction-volume,14,0.03349890422626589,0.024710505613373027,0.08128138721870944,0.35294117647058826,17,182.7058823529412
estimated-transaction-volume,21,0.049980404645426094,0.04383972331483234,0.09737023056111219,0.29411764705882354,17,182.7058823529412
estimated-transaction-volume,30,0.032912850568860993,0.023391190779212503,0.10066273893924532,0.4117647058823529,17,182.7058823529412
estimated-transaction-volume,45,-0.009838321402972737,-0.015324094038597054,0.09798163321179612,0.5882352941176471,17,182.7058823529412
estimated-transaction-volume,60,-0.001100128736606188,0.005483221107560051,0.1343857576873641,0.5625,16,182.625
estimated-transaction-volume,90,0.004031024200437425,-0.005560542477823973,0.16721960989978685,0.5,16,182.625
estimated-transaction-volume,120,-0.005844704170459413,-0.0020303613360687055,0.1721620398003354,0.4375,16,182.625
estimated-transaction-volume,180,-0.027726066708015768,-0.03599619481084995,0.1901039636851418,0.5333333333333333,15,182.6
fees_log1p,1,-0.004005008975749664,0.001191076011744251,0.077303192301822,0.47058823529411764,17,182.7058823529412
fees_log1p,2,-0.011888767593545745,-0.012439497971542729,0.10405540084344359,0.47058823529411764,17,182.7058823529412
fees_log1p,3,-0.02219944995074091,-0.010639600795989801,0.10513008032836442,0.47058823529411764,17,182.7058823529412
fees_log1p,5,-0.006739442627913611,0.008272399775021368,0.12083608619827112,0.47058823529411764,17,182.7058823529412
fees_log1p,7,0.001407375843875996,0.025241959480974033,0.1419734357307894,0.4117647058823529,17,182.7058823529412
fees_log1p,10,-0.011273929548361783,0.020583342337172118,0.15961758218866495,0.47058823529411764,17,182.7058823529412
fees_log1p,14,-0.010578098806757263,0.02980679642615426,0.1760614538276395,0.47058823529411764,17,182.7058823529412
fees_log1p,21,0.038216436968643505,0.06239009932598362,0.2100455422599001,0.4117647058823529,17,182.7058823529412
fees_log1p,30,0.09571504346966664,0.09216619200129489,0.22463720755451239,0.35294117647058826,17,182.7058823529412
fees_log1p,45,0.10985502977608448,0.1044071662351325,0.2190935217103753,0.35294117647058826,17,182.7058823529412
fees_log1p,60,0.11871268885040472,0.0894726002138271,0.27261505154351734,0.3125,16,182.625
fees_log1p,90,0.10467853323770866,0.07193626561774631,0.35896243283961077,0.375,16,182.625
fees_log1p,120,0.03122685581518947,-0.019960926473091598,0.385392333699117,0.4375,16,182.625
fees_log1p,180,-0.009895997678498376,-0.010207919600421063,0.2902919198183731,0.4,15,182.6
fees_ma7_dev,1,-0.0007810185363374966,-0.005087638897460973,0.07008749194675466,0.5882352941176471,17,182.7058823529412
fees_ma7_dev,2,-0.009373973156786097,-0.011600417934284893,0.09584893019643072,0.5294117647058824,17,182.7058823529412
fees_ma7_dev,3,-0.02524173168794915,-0.01717893172733316,0.0905164934268897,0.5294117647058824,17,182.7058823529412
fees_ma7_dev,5,-0.015625112621720248,0.01596809419775018,0.07343744256722888,0.5294117647058824,17,182.7058823529412
fees_ma7_dev,7,-0.0003228273511623821,0.01763833751061779,0.0713924994951643,0.4117647058823529,17,182.7058823529412
fees_ma7_dev,10,-0.018582635058047945,-0.0008504010710967299,0.07883513431863848,0.5294117647058824,17,182.7058823529412
fees_ma7_dev,14,-0.047809607845208164,-0.019382772269779566,0.06769094171459454,0.7058823529411765,17,182.7058823529412
fees_ma7_dev,21,-0.057192856227263646,-0.05327224362314682,0.07537851360747523,0.7647058823529411,17,182.7058823529412
fees_ma7_dev,30,-0.021311920334349584,-0.03773338236230673,0.08738896372673953,0.4117647058823529,17,182.7058823529412
fees_ma7_dev,45,-0.025400714891011984,-0.02615172956825588,0.06254805287203603,0.6470588235294118,17,182.7058823529412
fees_ma7_dev,60,0.008421787031100697,0.02812244209800699,0.06396296943981569,0.3125,16,182.625
fees_ma7_dev,90,0.006508626278888674,0.017463531469651936,0.06895964158327095,0.375,16,182.625
fees_ma7_dev,120,-0.015950487316769433,0.004304061232879907,0.08327883185115395,0.5,16,182.625
fees_ma7_dev,180,-0.024845847680481637,-0.01858216440118678,0.06852791991940947,0.6,15,182.6
fees_pct_1d,1,0.01992400426832584,0.017776255691975888,0.06615561546369449,0.4117647058823529,17,182.7058823529412
fees_pct_1d,2,0.027548742523194718,0.015778193904180907,0.053174566463784594,0.23529411764705882,17,182.7058823529412
fees_pct_1d,3,-0.005480152625333806,-0.0029865508676034567,0.07010544139380546,0.5294117647058824,17,182.7058823529412
fees_pct_1d,5,-0.021048765829200438,0.0046829263385768745,0.04627594431598965,0.6470588235294118,17,182.7058823529412
fees_pct_1d,7,0.00017429513426744515,0.014385475622351599,0.045977993971658325,0.5294117647058824,17,182.7058823529412
fees_pct_1d,10,-0.0005822293929379901,0.021678199989338804,0.06368627952561493,0.5294117647058824,17,182.7058823529412
fees_pct_1d,14,-0.008071853576444384,0.0101344170935308,0.047714103692663205,0.5882352941176471,17,182.7058823529412
fees_pct_1d,21,-0.005986019631521439,-0.008536358920024993,0.05623535690803805,0.5294117647058824,17,182.7058823529412
fees_pct_1d,30,0.010585181681075624,-0.00836200095005755,0.054579296962649966,0.47058823529411764,17,182.7058823529412
fees_pct_1d,45,-0.0031791061402035394,-0.015990645698493414,0.04934767022335525,0.5294117647058824,17,182.7058823529412
fees_pct_1d,60,0.004133213514343984,0.009890710473641488,0.045285479714607266,0.375,16,182.625
fees_pct_1d,90,0.015736017652561142,0.009744205085199423,0.04357712888208993,0.3125,16,182.625
fees_pct_1d,120,-0.0012758094567068877,0.0031697198078900852,0.04883253921892739,0.625,16,182.625
fees_pct_1d,180,-0.008979808078877856,-0.011527566332148464,0.04127263709077996,0.6,15,182.6
fees_pct_7d,1,0.0035546692827704055,0.005358974522689124,0.08087768976571033,0.5882352941176471,17,182.7058823529412
fees_pct_7d,2,0.00024099148909124957,0.005415667929187059,0.08385239749676311,0.5294117647058824,17,182.7058823529412
fees_pct_7d,3,-0.005509926667387,0.010142796664413027,0.08802406987583147,0.5882352941176471,17,182.7058823529412
fees_pct_7d,5,-0.009190129958020085,0.03753493462033891,0.09727206627460899,0.4117647058823529,17,182.7058823529412
fees_pct_7d,7,0.008069344809898871,0.03217541315526945,0.10678457874945851,0.4117647058823529,17,182.7058823529412
fees_pct_7d,10,-0.024517239201676085,0.005925423834653577,0.09944110116110341,0.6470588235294118,17,182.7058823529412
fees_pct_7d,14,-0.05799200552064317,-0.02639828834579347,0.09141174200822083,0.7058823529411765,17,182.7058823529412
fees_pct_7d,21,-0.05606217066803315,-0.05308355184662536,0.11121538318479304,0.5882352941176471,17,182.7058823529412
fees_pct_7d,30,0.019113170958964604,-0.007759993864043152,0.1405669457868614,0.4117647058823529,17,182.7058823529412
fees_pct_7d,45,-0.009961674825017664,-0.017463597737123686,0.08849215718582829,0.5882352941176471,17,182.7058823529412
fees_pct_7d,60,0.027878081989767274,0.042465850537556096,0.10176627241351345,0.3125,16,182.625
fees_pct_7d,90,0.021979844211339278,0.046834158902984396,0.11775684008317308,0.375,16,182.625
fees_pct_7d,120,-0.017175433284076648,0.018665062465455174,0.14291555230467545,0.375,16,182.625
fees_pct_7d,180,-0.028142214490672446,-0.024436884463228954,0.11818454961665453,0.6,15,182.6
fees_per_tx,1,0.004917502701663211,0.004223664958446248,0.07280978842380029,0.47058823529411764,17,182.7058823529412
fees_per_tx,2,0.004936895420557537,-0.0010731826051622367,0.0875069409335965,0.4117647058823529,17,182.7058823529412
fees_per_tx,3,-0.006043916917166861,-0.0002086561745360048,0.08806644912616331,0.5294117647058824,17,182.7058823529412
fees_per_tx,5,0.003914155605326177,0.02593404109745525,0.10905780424964207,0.47058823529411764,17,182.7058823529412
fees_per_tx,7,0.011482845058921196,0.04275082605251065,0.1263365607574777,0.35294117647058826,17,182.7058823529412
fees_per_tx,10,-0.0018703256345377617,0.03583856776822421,0.14454510407778418,0.5294117647058824,17,182.7058823529412
fees_per_tx,14,0.005116909589483598,0.04136684615117568,0.15626833133322948,0.5294117647058824,17,182.7058823529412
fees_per_tx,21,0.053711022455776206,0.08302000877395174,0.1779892293510277,0.29411764705882354,17,182.7058823529412
fees_per_tx,30,0.09216847980437538,0.11968639148440813,0.19988553745318677,0.35294117647058826,17,182.7058823529412
fees_per_tx,45,0.1084417459432213,0.13530733155093314,0.17790996926270025,0.29411764705882354,17,182.7058823529412
fees_per_tx,60,0.13990748141730636,0.11779668365363777,0.2192789188435071,0.375,16,182.625
fees_per_tx,90,0.14766236507580716,0.09353723317520067,0.290839474734379,0.3125,16,182.625
fees_per_tx,120,0.0743343123083286,-0.004742801208432762,0.31942578790510656,0.375,16,182.625
fees_per_tx,180,0.0072580296656443765,-0.03694855499839298,0.2716716880995737,0.4666666666666667,15,182.6
fees_per_tx_z30,1,-0.016724160142383263,-0.017730739199498635,0.06461481071773913,0.5882352941176471,17,182.7058823529412
fees_per_tx_z30,2,-0.03292949793378501,-0.030922583209803293,0.06288458782163255,0.7058823529411765,17,182.7058823529412
fees_per_tx_z30,3,-0.04671258666497407,-0.049818706510585724,0.05358735450486338,0.8823529411764706,17,182.7058823529412
fees_per_tx_z30,5,-0.04418614777753475,-0.02501177403999506,0.07833533696085182,0.5882352941176471,17,182.7058823529412
fees_per_tx_z30,7,-0.039068158572174536,-0.03113927213711301,0.09135868245900315,0.5294117647058824,17,182.7058823529412
fees_per_tx_z30,10,-0.06095926105234913,-0.05680153320880247,0.09827443988777504,0.6470588235294118,17,182.7058823529412
fees_per_tx_z30,14,-0.0793274596438431,-0.060530707834630375,0.11511223835285096,0.8235294117647058,17,182.7058823529412
fees_per_tx_z30,21,-0.03291918764008378,-0.02676513195317669,0.14952966833923886,0.5294117647058824,17,182.7058823529412
fees_per_tx_z30,30,0.0289987291768166,0.008939826569419685,0.1622810811366185,0.4117647058823529,17,182.7058823529412
fees_per_tx_z30,45,0.03850131453548844,0.03208742016575456,0.1908410637749898,0.47058823529411764,17,182.7058823529412
fees_per_tx_z30,60,0.08784591935729655,0.07987224363661448,0.21867804048798928,0.3125,16,182.625
fees_per_tx_z30,90,0.09914557030911672,0.1140027452566093,0.19842150571395786,0.3125,16,182.625
fees_per_tx_z30,120,0.03128698276059784,0.030480528367258862,0.19310237424516014,0.3125,16,182.625
fees_per_tx_z30,180,-0.011784158907674423,-0.043298298630755114,0.18341263423879084,0.4666666666666667,15,182.6
fees_txvol_ratio,1,0.0195270612734852,0.004814443488349238,0.07306347912483648,0.4117647058823529,17,182.7058823529412
fees_txvol_ratio,2,0.029939340240990993,0.005092249593875829,0.09301026771363126,0.23529411764705882,17,182.7058823529412
fees_txvol_ratio,3,0.03454199250097507,0.00434806598675934,0.1101449627233751,0.29411764705882354,17,182.7058823529412
fees_txvol_ratio,5,0.011587345666650904,-0.02077751980912278,0.12342556501714733,0.47058823529411764,17,182.7058823529412
fees_txvol_ratio,7,0.005500839041436646,-0.016509452283355697,0.11539610759779899,0.47058823529411764,17,182.7058823529412
fees_txvol_ratio,10,-0.0015295710293049367,0.008399448762362535,0.12207379326052889,0.47058823529411764,17,182.7058823529412
fees_txvol_ratio,14,-0.016539372086007066,-0.01062574903937173,0.11332514244509288,0.5294117647058824,17,182.7058823529412
fees_txvol_ratio,21,0.0077667768290519135,-0.000535713487693681,0.12732364544309038,0.47058823529411764,17,182.7058823529412
fees_txvol_ratio,30,0.04985079909159237,0.04230051753973865,0.1683597544627175,0.4117647058823529,17,182.7058823529412
fees_txvol_ratio,45,0.08960334576530213,0.08586543414801538,0.14779743656209587,0.29411764705882354,17,182.7058823529412
fees_txvol_ratio,60,0.08856989835419925,0.043239186791689255,0.1584319685708357,0.4375,16,182.625
fees_txvol_ratio,90,0.07180787903576269,0.01627191545283401,0.18183471230789697,0.5,16,182.625
fees_txvol_ratio,120,0.02712360337159604,-0.06150437323618904,0.22612830030982192,0.375,16,182.625
fees_txvol_ratio,180,-0.008906285281979565,-0.046688554542206745,0.20459897237568303,0.4666666666666667,15,182.6
fees_z30,1,-0.020185290971721198,-0.009912983521002547,0.06282470479731399,0.6470588235294118,17,182.7058823529412
fees_z30,2,-0.03817342662375684,-0.024595171546838095,0.0817063767377792,0.7058823529411765,17,182.7058823529412
fees_z30,3,-0.051906960772370885,-0.035265940183000076,0.07424618897913082,0.7647058823529411,17,182.7058823529412
fees_z30,5,-0.04618408124965119,-0.011541248395315461,0.0774554416637793,0.7058823529411765,17,182.7058823529412
fees_z30,7,-0.03987113078913432,-0.01487691419688665,0.0896357065072968,0.6470588235294118,17,182.7058823529412
fees_z30,10,-0.061306637237442126,-0.038098659447127876,0.09849716164867972,0.7647058823529411,17,182.7058823529412
fees_z30,14,-0.0873358824264916,-0.04748743558398852,0.11655006616488564,0.7647058823529411,17,182.7058823529412
fees_z30,21,-0.05700325160838073,-0.031084028946668795,0.15697432196360445,0.5294117647058824,17,182.7058823529412
fees_z30,30,0.0026888881440769443,-0.0025096881134282797,0.17398882758664216,0.47058823529411764,17,182.7058823529412
fees_z30,45,0.021336488566856743,0.009866178043589779,0.19725058445835725,0.5882352941176471,17,182.7058823529412
fees_z30,60,0.06888257676885198,0.05416239406795359,0.2357887735548156,0.4375,16,182.625
fees_z30,90,0.07770420190370671,0.09469897259363057,0.21064868098239536,0.375,16,182.625
fees_z30,120,0.014124074169801545,0.005599619048589386,0.21516286059419285,0.3125,16,182.625
fees_z30,180,-0.023461929792335596,-0.0553032456600974,0.1747175959824978,0.4666666666666667,15,182.6
hash-rate,1,-0.015255455594149606,-0.006557078135770037,0.08373582608490084,0.5882352941176471,17,182.7058823529412
hash-rate,2,-0.05311499219205379,-0.04536048577577127,0.09622073633959102,0.5294117647058824,17,182.7058823529412
hash-rate,3,-0.04476981845586737,-0.029735648289308976,0.10996736254807718,0.5882352941176471,17,182.7058823529412
hash-rate,5,-0.047802069893169034,-0.04441261730634039,0.1392058821955833,0.5294117647058824,17,182.7058823529412
hash-rate,7,-0.056563936470492425,-0.042805035796213975,0.1548977705197174,0.6470588235294118,17,182.7058823529412
hash-rate,10,-0.08147717667537355,-0.06568576213519803,0.17675896101119673,0.7058823529411765,17,182.7058823529412
hash-rate,14,-0.0651571355520405,-0.04927061994876719,0.19711258496788683,0.6470588235294118,17,182.7058823529412
hash-rate,21,-0.08413657174378383,-0.0595408734405143,0.23395742201293315,0.6470588235294118,17,182.7058823529412
hash-rate,30,-0.08880199115402708,-0.06764899200492912,0.26583693038790684,0.5882352941176471,17,182.7058823529412
hash-rate,45,-0.09296463841510165,-0.08502819111252845,0.30488842375789077,0.5294117647058824,17,182.7058823529412
hash-rate,60,-0.11724153236986953,-0.10825278419753002,0.33282240012652353,0.625,16,182.625
hash-rate,90,-0.14929540894127621,-0.15222085454413503,0.3901339082782368,0.6875,16,182.625
hash-rate,120,-0.16671076582431976,-0.15047505813591033,0.42483859461173445,0.625,16,182.625
hash-rate,180,-0.17001596395762722,-0.14799290947437596,0.4341905371580911,0.7333333333333333,15,182.6
hl_range_7d,1,0.042887234819960963,0.027417752962890354,0.05505776011769747,0.17647058823529413,17,182.7058823529412
hl_range_7d,2,0.05090455606100444,0.02821860544107616,0.07578940810528254,0.29411764705882354,17,182.7058823529412
hl_range_7d,3,0.0473987870203268,0.03150853995790018,0.09279931850973917,0.29411764705882354,17,182.7058823529412
hl_range_7d,5,0.04314997207322382,0.024812682302077206,0.10940973872816816,0.29411764705882354,17,182.7058823529412
hl_range_7d,7,0.03989639785670173,0.017600095791009872,0.1274137650758657,0.23529411764705882,17,182.7058823529412
hl_range_7d,10,0.049060360995320774,0.03514637052799044,0.14601286854890036,0.17647058823529413,17,182.7058823529412
hl_range_7d,14,0.06721345351075438,0.064117482571925,0.1759723012039074,0.29411764705882354,17,182.7058823529412
hl_range_7d,21,0.07503900343774673,0.09090469402014537,0.2189098862103452,0.47058823529411764,17,182.7058823529412
hl_range_7d,30,0.055098969620179135,0.08228077024072468,0.21348983597545765,0.47058823529411764,17,182.7058823529412
hl_range_7d,45,0.02569501413182528,0.04370275202762857,0.21933658104499007,0.5882352941176471,17,182.7058823529412
hl_range_7d,60,0.037119150201799886,0.0489699147405306,0.23530434838277872,0.4375,16,182.625
hl_range_7d,90,0.03556916532386051,0.028341873724375917,0.2525920765334266,0.4375,16,182.625
hl_range_7d,120,0.01996579946616331,-0.02410457123358986,0.27948343657902935,0.5,16,182.625
hl_range_7d,180,-0.015849307033232004,-0.058281688533792377,0.30603869131127454,0.4666666666666667,15,182.6
hr_diff_ratio,1,-0.0022137063724515884,0.016176343750101376,0.07765082487039193,0.5294117647058824,17,182.7058823529412
hr_diff_ratio,2,-0.03631797223848458,-0.019315124070439345,0.09660682944231917,0.5882352941176471,17,182.7058823529412
hr_diff_ratio,3,-0.014836343347454931,0.009822477900306624,0.09282642881452614,0.5882352941176471,17,182.7058823529412
hr_diff_ratio,5,-0.008633267185229828,-0.008357527627108561,0.10368040263317257,0.4117647058823529,17,182.7058823529412
hr_diff_ratio,7,-0.00947775647043347,0.0012413736183132338,0.10736241498263703,0.5294117647058824,17,182.7058823529412
hr_diff_ratio,10,-0.019208316703878563,-0.014771543921148884,0.1109574449785229,0.5294117647058824,17,182.7058823529412
hr_diff_ratio,14,0.01832158286039608,0.0166664574669263,0.1088372782119719,0.35294117647058826,17,182.7058823529412
hr_diff_ratio,21,0.005098388368477051,0.016206261728406383,0.11485105914188318,0.4117647058823529,17,182.7058823529412
hr_diff_ratio,30,0.0007556694345660813,0.009153910609202096,0.11628499321757954,0.47058823529411764,17,182.7058823529412
hr_diff_ratio,45,0.01177608799140376,0.00733708671141027,0.12779551811359038,0.47058823529411764,17,182.7058823529412
hr_diff_ratio,60,-0.01628245407884978,-0.008802118832134624,0.13555323942826203,0.5625,16,182.625
hr_diff_ratio,90,-0.01961429800930615,-0.028076960990369583,0.13728069933291814,0.5625,16,182.625
hr_diff_ratio,120,-0.014642611524224157,-0.012228355825139335,0.12084514654800517,0.5,16,182.625
hr_diff_ratio,180,0.015747731049043426,0.02416788008047761,0.09328982537428082,0.4,15,182.6
hr_diff_ratio_pct_7d,1,0.014867339054566405,0.022486589494499384,0.07975142160948304,0.35294117647058826,17,182.7058823529412
hr_diff_ratio_pct_7d,2,-0.005503907501762059,7.477808416318583e-06,0.1053703508579078,0.47058823529411764,17,182.7058823529412
hr_diff_ratio_pct_7d,3,-5.1883188926951e-05,0.020633706514966245,0.0896427004498977,0.5294117647058824,17,182.7058823529412
hr_diff_ratio_pct_7d,5,-0.02644373574722835,-0.024197723300545163,0.09770761626926146,0.5882352941176471,17,182.7058823529412
hr_diff_ratio_pct_7d,7,-0.03412802006269902,-0.028032247046437555,0.10485988494264374,0.5882352941176471,17,182.7058823529412
hr_diff_ratio_pct_7d,10,-0.03667923766508355,-0.033983337176334914,0.08418107086760845,0.6470588235294118,17,182.7058823529412
hr_diff_ratio_pct_7d,14,0.005157005633455883,-0.009968790596960334,0.063618803390488,0.5294117647058824,17,182.7058823529412
hr_diff_ratio_pct_7d,21,0.0020049691618888345,0.004930772497928011,0.07595801951822785,0.4117647058823529,17,182.7058823529412
hr_diff_ratio_pct_7d,30,-0.008017254476008958,-0.004694483731203174,0.05849711516943439,0.5882352941176471,17,182.7058823529412
hr_diff_ratio_pct_7d,45,0.0325207077590583,0.021432094048651602,0.05725618794126324,0.23529411764705882,17,182.7058823529412
hr_diff_ratio_pct_7d,60,0.0018472870277039394,-0.001325925383463742,0.07056646498841092,0.625,16,182.625
hr_diff_ratio_pct_7d,90,0.015951217733377154,0.0003848333522920525,0.06569478526188671,0.5,16,182.625
hr_diff_ratio_pct_7d,120,0.021795129338151673,0.003746373744575744,0.08123668116141955,0.5625,16,182.625
hr_diff_ratio_pct_7d,180,0.03864644683087195,0.02863168630794001,0.07709350227552257,0.13333333333333333,15,182.6
hr_log1p,1,-0.016386854069712884,-0.006557078135770037,0.08339232415202409,0.5882352941176471,17,182.7058823529412
hr_log1p,2,-0.05511996244596243,-0.04536048577577127,0.09609505713680774,0.5882352941176471,17,182.7058823529412
hr_log1p,3,-0.045606084291714664,-0.029735648289308976,0.10990408845399591,0.5882352941176471,17,182.7058823529412
hr_log1p,5,-0.04639237123578358,-0.04441261730634039,0.14071101563194896,0.5294117647058824,17,182.7058823529412
hr_log1p,7,-0.05480404702281162,-0.042805035796213975,0.15727384719707424,0.6470588235294118,17,182.7058823529412
hr_log1p,10,-0.08015539874911849,-0.06568576213519803,0.17788356036584085,0.7058823529411765,17,182.7058823529412
hr_log1p,14,-0.06376992105730829,-0.04927061994876719,0.1996300764179305,0.7058823529411765,17,182.7058823529412
hr_log1p,21,-0.08499609405304853,-0.0595408734405143,0.23582032657474836,0.6470588235294118,17,182.7058823529412
hr_log1p,30,-0.08939908881299909,-0.06764899200492912,0.2673541423527924,0.5882352941176471,17,182.7058823529412
hr_log1p,45,-0.09237908237731948,-0.08502819111252845,0.3069789322040096,0.5294117647058824,17,182.7058823529412
hr_log1p,60,-0.1157864014291373,-0.10825278419753002,0.33510112116137347,0.625,16,182.625
hr_log1p,90,-0.14933328638675752,-0.15222085454413503,0.3920869898712547,0.6875,16,182.625
hr_log1p,120,-0.1677017083099569,-0.15047505813591033,0.42849182709085637,0.625,16,182.625
hr_log1p,180,-0.17097106543019674,-0.14799290947437596,0.4332240452524049,0.7333333333333333,15,182.6
hr_ma7_dev,1,3.8383340364459336e-05,0.01222274095672553,0.07866893746310821,0.4117647058823529,17,182.7058823529412
hr_ma7_dev,2,-0.03770522444341847,-0.03232899824999821,0.08231995503095826,0.7058823529411765,17,182.7058823529412
hr_ma7_dev,3,-0.013657067632546552,0.005140950143406682,0.07036456518716866,0.6470588235294118,17,182.7058823529412
hr_ma7_dev,5,-0.002308053436207084,-0.004355345233470143,0.08281705704663739,0.5294117647058824,17,182.7058823529412
hr_ma7_dev,7,-0.0076892468051201,0.004649903926487169,0.07982307181819098,0.5294117647058824,17,182.7058823529412
hr_ma7_dev,10,-0.03821377249928916,-0.025136097567168204,0.05820513907841418,0.7058823529411765,17,182.7058823529412
hr_ma7_dev,14,-0.007736838272757318,-0.0005058217925382122,0.03939537757878383,0.5294117647058824,17,182.7058823529412
hr_ma7_dev,21,0.00013835683481030423,0.018539519949294352,0.04814436031785328,0.5882352941176471,17,182.7058823529412
hr_ma7_dev,30,-0.003131318953561522,0.003804054139390795,0.03466257832900049,0.5294117647058824,17,182.7058823529412
hr_ma7_dev,45,0.006485024434761681,0.004085804196811291,0.031237194553722293,0.35294117647058826,17,182.7058823529412
hr_ma7_dev,60,4.568214985927301e-05,0.003306897705930317,0.045505379134679134,0.5,16,182.625
hr_ma7_dev,90,0.0015358960180256905,-0.0026965271172789875,0.04308932804225363,0.5,16,182.625
hr_ma7_dev,120,0.007274208124993832,0.005311552548265496,0.03630580012156804,0.4375,16,182.625
hr_ma7_dev,180,0.013601329314671135,0.011518466448495844,0.03479089485063477,0.3333333333333333,15,182.6
hr_pct_1d,1,0.041732919310274175,0.03670445976636105,0.06824511153602693,0.23529411764705882,17,182.7058823529412
hr_pct_1d,2,-0.011704472891277896,-0.014128040988109299,0.05696773494100209,0.5294117647058824,17,182.7058823529412
hr_pct_1d,3,-0.006237044427948085,0.002326141488866898,0.047821158713527316,0.47058823529411764,17,182.7058823529412
hr_pct_1d,5,-0.001079695642817446,-0.008103299398812576,0.050612657474108175,0.47058823529411764,17,182.7058823529412
hr_pct_1d,7,0.008307763679022816,0.006642072754594703,0.03528884586977037,0.4117647058823529,17,182.7058823529412
hr_pct_1d,10,-0.007589398042769646,-0.0028358635139412594,0.02689982373983097,0.5882352941176471,17,182.7058823529412
hr_pct_1d,14,-0.004514850669970253,0.004273552406714958,0.0275231325211088,0.5294117647058824,17,182.7058823529412
hr_pct_1d,21,0.0005218070561164268,0.0007659038636640182,0.02335458456619007,0.5294117647058824,17,182.7058823529412
hr_pct_1d,30,0.0021422149888404123,0.007724058719438255,0.01957833746649391,0.47058823529411764,17,182.7058823529412
hr_pct_1d,45,-0.0011988836594326216,-0.005283318074461093,0.016189202123512415,0.5882352941176471,17,182.7058823529412
hr_pct_1d,60,0.0023370623922478254,0.005374030138960391,0.01356355028000513,0.375,16,182.625
hr_pct_1d,90,0.0014117263245493695,-0.006976944985907989,0.012918434173595244,0.3125,16,182.625
hr_pct_1d,120,0.005562148325725225,-0.0025360192031065017,0.016902454065459854,0.4375,16,182.625
hr_pct_1d,180,0.005279020776282411,0.00941769296463978,0.013747085445461247,0.3333333333333333,15,182.6
hr_pct_7d,1,0.01489975894016049,0.02231231102199182,0.08158892748538742,0.35294117647058826,17,182.7058823529412
hr_pct_7d,2,-0.008131452321340535,-0.0026562104989849996,0.10750368494928632,0.5294117647058824,17,182.7058823529412
hr_pct_7d,3,0.00067235062718016,0.020571417502135907,0.09039961861890218,0.5294117647058824,17,182.7058823529412
hr_pct_7d,5,-0.023811552135643874,-0.018204648270855803,0.09881049668884645,0.6470588235294118,17,182.7058823529412
hr_pct_7d,7,-0.030257343516880156,-0.019667697418868247,0.10352105935674807,0.5882352941176471,17,182.7058823529412
